index,filename,image_id,airlight,beta,height,width,input_psnr,input_ssim,baseline_psnr,baseline_ssim,current_psnr,current_ssim,delta_psnr,delta_ssim,airlight_bin,beta_bin,airlight_beta_bin,baseline_strength_bin
1,1000_0.73_1.8.png,1000,0.73,1.8,480,640,21.34797847782968,0.9399944543838501,29.904107162371222,0.9895455241203308,29.083606036605914,0.9898658394813538,-0.8205011257653076,0.0003203153610229492,0.65<=A<0.75,beta>=1.7,0.65<=A<0.75 | beta>=1.7,baseline_middle_50
44,139_0.85_0.96.png,139,0.85,0.96,400,400,13.620262144169242,0.8219941258430481,33.15132059181311,0.9880563616752625,33.065269094815,0.989363968372345,-0.08605149699810966,0.0013076066970825195,0.85<=A<0.95,0.8<=beta<1.1,0.85<=A<0.95 | 0.8<=beta<1.1,baseline_middle_50
45,13_0.52_1.9.png,13,0.52,1.9,400,400,17.32064733079445,0.7858678698539734,27.336578953435712,0.9840188026428223,27.748540444493543,0.9826566576957703,0.41196149105783064,-0.001362144947052002,A<0.65,beta>=1.7,A<0.65 | beta>=1.7,baseline_weakest_25
46,140_0.94_1.55.png,140,0.94,1.55,400,400,9.69240697756609,0.7105016708374023,30.581346476364615,0.9807126522064209,30.252163425115903,0.9827725291252136,-0.3291830512487124,0.0020598769187927246,0.85<=A<0.95,1.4<=beta<1.7,0.85<=A<0.95 | 1.4<=beta<1.7,baseline_middle_50
47,141_0.79_1.1.png,141,0.79,1.1,400,400,14.364528648612286,0.7707449197769165,32.172809406143244,0.9872896075248718,32.42687028309973,0.9893539547920227,0.25406087695648694,0.002064347267150879,0.75<=A<0.85,1.1<=beta<1.4,0.75<=A<0.85 | 1.1<=beta<1.4,baseline_middle_50
48,142_0.96_1.88.png,142,0.96,1.88,400,400,9.07990225553592,0.5980791449546814,27.077198830606115,0.9723801016807556,26.91131717850361,0.9734619855880737,-0.16588165210250594,0.0010818839073181152,A>=0.95,beta>=1.7,A>=0.95 | beta>=1.7,baseline_weakest_25
49,143_0.68_1.8.png,143,0.68,1.8,400,400,12.308525886547537,0.6775362491607666,29.118826028896244,0.9810928702354431,28.24678042638267,0.9799852967262268,-0.8720456025135732,-0.0011075735092163086,0.65<=A<0.75,beta>=1.7,0.65<=A<0.75 | beta>=1.7,baseline_middle_50
50,144_0.6_0.66.png,144,0.6,0.66,400,400,20.67142869134932,0.9069802761077881,33.913322070440756,0.9911887645721436,34.39460115193049,0.9921882748603821,0.4812790814897312,0.0009995102882385254,A<0.65,beta<0.8,A<0.65 | beta<0.8,baseline_middle_50
51,145_0.59_1.25.png,145,0.59,1.25,400,400,15.349530322235845,0.8568813800811768,24.829093934686227,0.9653549194335938,22.384835244021154,0.9529694318771362,-2.444258690665073,-0.01238548755645752,A<0.65,1.1<=beta<1.4,A<0.65 | 1.1<=beta<1.4,baseline_weakest_25
52,146_0.72_0.71.png,146,0.72,0.71,400,400,17.16970840773029,0.9002749919891357,26.982118633842212,0.9754713773727417,25.084737649995816,0.9687310457229614,-1.8973809838463964,-0.0067403316497802734,0.65<=A<0.75,beta<0.8,0.65<=A<0.75 | beta<0.8,baseline_weakest_25
53,147_0.87_1.14.png,147,0.87,1.14,400,400,12.163499186667941,0.819038987159729,22.651398100890667,0.9553689956665039,20.70390040935053,0.9444584250450134,-1.9474976915401356,-0.010910570621490479,0.85<=A<0.95,1.1<=beta<1.4,0.85<=A<0.95 | 1.1<=beta<1.4,baseline_weakest_25
54,148_0.51_1.15.png,148,0.51,1.15,400,400,16.439284136602236,0.8797754645347595,25.974784911200196,0.9707325100898743,23.155640987193422,0.9584996104240417,-2.8191439240067737,-0.01223289966583252,A<0.65,1.1<=beta<1.4,A<0.65 | 1.1<=beta<1.4,baseline_weakest_25
55,149_0.8_1.92.png,149,0.8,1.92,400,400,12.565712025395959,0.7993361949920654,29.410283028452074,0.9836395978927612,30.1281091822935,0.9857795834541321,0.7178261538414255,0.0021399855613708496,0.75<=A<0.85,beta>=1.7,0.75<=A<0.85 | beta>=1.7,baseline_middle_50
56,14_0.98_1.76.png,14,0.98,1.76,400,400,9.538012161705163,0.6679147481918335,26.92978206460174,0.9816064834594727,27.19308290538773,0.9820111393928528,0.26330084078599114,0.00040465593338012695,A>=0.95,beta>=1.7,A>=0.95 | beta>=1.7,baseline_weakest_25
57,150_0.6_1.29.png,150,0.6,1.29,400,400,20.452484473455335,0.9328266978263855,30.798038852792907,0.9903894662857056,33.92323138892045,0.9924846291542053,3.1251925361275426,0.002095162868499756,A<0.65,1.1<=beta<1.4,A<0.65 | 1.1<=beta<1.4,baseline_middle_50
58,151_0.86_1.95.png,151,0.86,1.95,400,400,11.838732844426536,0.780813455581665,28.81089626024699,0.9817743301391602,29.18389838797994,0.9836583733558655,0.37300212773294916,0.0018840432167053223,0.85<=A<0.95,beta>=1.7,0.85<=A<0.95 | beta>=1.7,baseline_middle_50
59,152_0.61_1.16.png,152,0.61,1.16,400,400,21.69242685176954,0.9450699090957642,31.618374626671685,0.9909388422966003,34.75150994949513,0.9930137991905212,3.1331353228234455,0.0020749568939208984,A<0.65,1.1<=beta<1.4,A<0.65 | 1.1<=beta<1.4,baseline_middle_50
60,153_0.96_1.61.png,153,0.96,1.61,400,400,11.460543639899164,0.7872135639190674,27.9126588135995,0.9688547253608704,28.364686485769223,0.9689323306083679,0.4520276721697236,7.76052474975586e-05,A>=0.95,1.4<=beta<1.7,A>=0.95 | 1.4<=beta<1.7,baseline_weakest_25
61,154_0.97_1.3.png,154,0.97,1.3,400,400,13.035508836174222,0.823555588722229,28.841386526362356,0.9726530313491821,29.185722553176046,0.974278450012207,0.34433602681368924,0.0016254186630249023,A>=0.95,1.1<=beta<1.4,A>=0.95 | 1.1<=beta<1.4,baseline_middle_50
62,155_0.68_1.77.png,155,0.68,1.77,400,400,13.00674623210969,0.8171200156211853,29.41570049904992,0.9770900011062622,31.127922075397507,0.9797878861427307,1.7122215763475879,0.002697885036468506,0.65<=A<0.75,beta>=1.7,0.65<=A<0.75 | beta>=1.7,baseline_middle_50
63,156_0.53_1.42.png,156,0.53,1.42,400,400,18.15499105136879,0.893946647644043,30.332291190321353,0.9845779538154602,31.83503293041825,0.9844052195549011,1.5027417400968979,-0.00017273426055908203,A<0.65,1.4<=beta<1.7,A<0.65 | 1.4<=beta<1.7,baseline_middle_50
64,157_0.94_0.74.png,157,0.94,0.74,400,400,13.65881405839077,0.7716119885444641,32.217436642210686,0.9843736886978149,33.3803090062642,0.9881221652030945,1.1628723640535128,0.003748476505279541,0.85<=A<0.95,beta<0.8,0.85<=A<0.95 | beta<0.8,baseline_middle_50
65,158_0.83_0.86.png,158,0.83,0.86,400,400,13.75602389467723,0.7638489007949829,32.33891589179973,0.983782172203064,32.738508648592976,0.9867568016052246,0.3995927567932469,0.0029746294021606445,0.75<=A<0.85,0.8<=beta<1.1,0.75<=A<0.85 | 0.8<=beta<1.1,baseline_middle_50
66,159_0.64_0.71.png,159,0.64,0.71,400,400,17.581275951070584,0.8379876613616943,35.83714550618306,0.9895782470703125,35.50800002199475,0.9903479218482971,-0.3291454841883166,0.0007696747779846191,A<0.65,beta<0.8,A<0.65 | beta<0.8,baseline_middle_50
67,15_0.99_1.38.png,15,0.99,1.38,400,400,11.131657516354823,0.7463123798370361,27.38439661666854,0.984320342540741,27.596501023947823,0.9848265647888184,0.21210440727928415,0.0005062222480773926,A>=0.95,1.1<=beta<1.4,A>=0.95 | 1.1<=beta<1.4,baseline_weakest_25
68,160_0.94_1.85.png,160,0.94,1.85,400,400,7.975195154484689,0.541861891746521,27.805491650674867,0.9657911062240601,27.53732021024012,0.9654480218887329,-0.2681714404347453,-0.00034308433532714844,0.85<=A<0.95,beta>=1.7,0.85<=A<0.95 | beta>=1.7,baseline_weakest_25
69,161_0.56_1.13.png,161,0.56,1.13,400,400,18.28716537918541,0.9313605427742004,28.215360470002896,0.9883482456207275,24.31980023922864,0.9785352945327759,-3.8955602307742545,-0.00981295108795166,A<0.65,1.1<=beta<1.4,A<0.65 | 1.1<=beta<1.4,baseline_weakest_25
70,162_0.9_0.74.png,162,0.9,0.74,400,400,18.80407923796513,0.935499906539917,30.360990530357448,0.988838791847229,28.587170985214804,0.9855349063873291,-1.7738195451426435,-0.0033038854598999023,0.85<=A<0.95,beta<0.8,0.85<=A<0.95 | beta<0.8,baseline_middle_50
71,163_0.97_1.57.png,163,0.97,1.57,400,400,13.122649735544229,0.8344894647598267,29.12847712373626,0.9819520115852356,25.15624221840084,0.9704046845436096,-3.9722349053354193,-0.011547327041625977,A>=0.95,1.4<=beta<1.7,A>=0.95 | 1.4<=beta<1.7,baseline_middle_50
72,164_0.84_1.26.png,164,0.84,1.26,400,400,15.262316284016283,0.8844103217124939,28.515126578520807,0.9851474165916443,26.013017191532754,0.9779918193817139,-2.502109386988053,-0.00715559720993042,0.75<=A<0.85,1.1<=beta<1.4,0.75<=A<0.85 | 1.1<=beta<1.4,baseline_weakest_25
73,165_0.8_0.79.png,165,0.8,0.79,400,400,20.983163785717267,0.8692274689674377,29.911209677198602,0.9776408672332764,27.375570688731653,0.9696819186210632,-2.5356389884669497,-0.007958948612213135,0.75<=A<0.85,beta<0.8,0.75<=A<0.85 | beta<0.8,baseline_middle_50
74,166_0.74_1.47.png,166,0.74,1.47,400,400,14.691217530309256,0.731041669845581,31.32595031840424,0.9729002714157104,30.626166318300637,0.9738790392875671,-0.6997840001036018,0.0009787678718566895,0.65<=A<0.75,1.4<=beta<1.7,0.65<=A<0.75 | 1.4<=beta<1.7,baseline_middle_50
75,167_0.53_1.34.png,167,0.53,1.34,400,400,18.80419716937379,0.8476434350013733,31.74036415908189,0.9797860383987427,33.08919319766672,0.9802570343017578,1.348829038584828,0.0004709959030151367,A<0.65,1.1<=beta<1.4,A<0.65 | 1.1<=beta<1.4,baseline_middle_50
76,168_0.8_1.19.png,168,0.8,1.19,400,400,16.07208196238688,0.766139566898346,30.041621204536348,0.9741273522377014,27.656583150074773,0.9695000648498535,-2.3850380544615746,-0.0046272873878479,0.75<=A<0.85,1.1<=beta<1.4,0.75<=A<0.85 | 1.1<=beta<1.4,baseline_middle_50
77,169_0.77_1.51.png,169,0.77,1.51,400,400,9.764712956522159,0.5597204566001892,24.96129466345645,0.9117642641067505,24.680048840828764,0.9314911365509033,-0.28124582262768527,0.019726872444152832,0.75<=A<0.85,1.4<=beta<1.7,0.75<=A<0.85 | 1.4<=beta<1.7,baseline_weakest_25
78,16_0.6_1.46.png,16,0.6,1.46,400,400,17.33629589589791,0.8483312129974365,31.26608888646693,0.9888373017311096,31.41242646803922,0.9874902367591858,0.14633758157228982,-0.0013470649719238281,A<0.65,1.4<=beta<1.7,A<0.65 | 1.4<=beta<1.7,baseline_middle_50
79,170_0.96_1.28.png,170,0.96,1.28,400,400,9.286438153474242,0.5651288032531738,25.179514559740475,0.9158322215080261,25.172942758723305,0.9353654980659485,-0.006571801017170031,0.019533276557922363,A>=0.95,1.1<=beta<1.4,A>=0.95 | 1.1<=beta<1.4,baseline_weakest_25
80,171_0.81_0.74.png,171,0.81,0.74,400,400,14.10760982146786,0.7250635027885437,27.05297448685593,0.9371600151062012,26.37077057790107,0.9463744759559631,-0.682203908954861,0.009214460849761963,0.75<=A<0.85,beta<0.8,0.75<=A<0.85 | beta<0.8,baseline_weakest_25
81,172_0.86_1.47.png,172,0.86,1.47,400,400,9.209361562143927,0.5478372573852539,25.226776325325556,0.9136052131652832,25.003532590553405,0.9321494698524475,-0.22324373477215076,0.018544256687164307,0.85<=A<0.95,1.4<=beta<1.7,0.85<=A<0.95 | 1.4<=beta<1.7,baseline_weakest_25
82,173_0.83_1.31.png,173,0.83,1.31,400,400,17.371454997965692,0.9237631559371948,23.27466917678024,0.9808756709098816,21.723382514907573,0.9797914028167725,-1.5512866618726662,-0.0010842680931091309,0.75<=A<0.85,1.1<=beta<1.4,0.75<=A<0.85 | 1.1<=beta<1.4,baseline_weakest_25
83,174_0.97_0.75.png,174,0.97,0.75,400,400,20.946079557564087,0.9589924812316895,24.681018519777215,0.9855751991271973,24.98860340518039,0.986970067024231,0.3075848854031733,0.0013948678970336914,A>=0.95,beta<0.8,A>=0.95 | beta<0.8,baseline_weakest_25
84,175_0.86_1.38.png,175,0.86,1.38,400,400,15.997387916382511,0.9126349091529846,24.115901245669974,0.9805545806884766,23.503702820279415,0.981102466583252,-0.6121984253905595,0.0005478858947753906,0.85<=A<0.95,1.1<=beta<1.4,0.85<=A<0.95 | 1.1<=beta<1.4,baseline_weakest_25
85,176_0.77_0.84.png,176,0.77,0.84,400,400,23.042713457659477,0.9717004299163818,23.174284798864875,0.9853506088256836,21.558985722589338,0.984186589717865,-1.6152990762755373,-0.0011640191078186035,0.75<=A<0.85,0.8<=beta<1.1,0.75<=A<0.85 | 0.8<=beta<1.1,baseline_weakest_25
86,177_0.65_1.52.png,177,0.65,1.52,400,400,16.9312543520919,0.8757264018058777,26.149755402837517,0.9840871095657349,25.54753831837464,0.9827458262443542,-0.6022170844628754,-0.0013412833213806152,0.65<=A<0.75,1.4<=beta<1.7,0.65<=A<0.75 | 1.4<=beta<1.7,baseline_weakest_25
87,178_0.64_1.88.png,178,0.64,1.88,400,400,15.587535282123177,0.8431252837181091,26.6956987875988,0.981025218963623,25.594135035789588,0.9779140949249268,-1.1015637518092127,-0.003111124038696289,A<0.65,beta>=1.7,A<0.65 | beta>=1.7,baseline_weakest_25
88,179_0.78_1.87.png,179,0.78,1.87,400,400,16.015873701885344,0.8496071696281433,26.153871625961752,0.9818746447563171,24.360851099155937,0.9798929691314697,-1.7930205268058153,-0.001981675624847412,0.75<=A<0.85,beta>=1.7,0.75<=A<0.85 | beta>=1.7,baseline_weakest_25
89,17_0.54_0.92.png,17,0.54,0.92,400,400,18.33325221687098,0.8217495083808899,36.01493478094031,0.9869992733001709,34.09150967232315,0.9804691672325134,-1.9234251086171597,-0.006530106067657471,A<0.65,0.8<=beta<1.1,A<0.65 | 0.8<=beta<1.1,baseline_middle_50
90,180_0.79_1.22.png,180,0.79,1.22,400,400,18.342742250903804,0.8992883563041687,27.926163190742727,0.989613950252533,25.208559948231194,0.9848946928977966,-2.717603242511533,-0.004719257354736328,0.75<=A<0.85,1.1<=beta<1.4,0.75<=A<0.85 | 1.1<=beta<1.4,baseline_weakest_25
91,181_0.82_0.77.png,181,0.82,0.77,400,400,20.55541093363322,0.9557443857192993,28.945210081806827,0.9911717176437378,30.317874699440384,0.9932669997215271,1.372664617633557,0.0020952820777893066,0.75<=A<0.85,beta<0.8,0.75<=A<0.85 | beta<0.8,baseline_middle_50
92,182_0.89_1.0.png,182,0.89,1.0,400,400,17.472162685383314,0.9317448139190674,27.619494794269915,0.9896036982536316,28.209602854410953,0.9914005994796753,0.5901080601410378,0.0017969012260437012,0.85<=A<0.95,0.8<=beta<1.1,0.85<=A<0.95 | 0.8<=beta<1.1,baseline_weakest_25
